x1,y1,theta_1,x2,y2,theta_2
1.0,0.0,3.141592653589793,3.0,0.0,0
0.9998023297700656,0.019882187665070168,0.0,2.999406989310197,0.05964656299521051,1.1392405063291138
0.9992093972273018,0.03975651509692564,0.0,2.9976281916819056,0.11926954529077691,2.2784810126582284
0.998221436781933,0.059615125169819885,0.0,2.994664310345799,0.17884537550945967,3.4177215189873418
0.9968388390146958,0.07945016697171439,0.0,2.9905165170440875,0.23835050091514315,4.556962025316457
0.9950621505224274,0.09925379890806159,0.0,2.9851864515672824,0.2977613967241848,5.696202531645569
0.9928920737019734,0.11901819180190479,0.0,2.9786762211059203,0.3570545754057144,6.835443037974684
0.9903294664725019,0.13873553198906827,0.0,2.9709883994175055,0.4162065959672047,7.974683544303799
0.9873753419363334,0.158398024407215,0.0,2.962126025809,0.475194073221645,9.113924050632914
0.9840308679784207,0.1779978956775502,0.0,2.952092603935262,0.5339936870326507,10.253164556962023
0.9802973668046362,0.19752739717795267,0.0,2.9408921004139086,0.592582191533858,11.39240506329114
0.9761763144190508,0.21697880810631803,0.0,2.9285289432571524,0.6509364243189542,12.531645569620252
0.9716693400404101,0.2363444385329049,0.0,2.9150080201212303,0.7090333155987147,13.670886075949369
0.9667782254580372,0.2556166324404747,0.0,2.9003346763741114,0.7668498973214242,14.810126582278484
0.9615049043274204,0.2747877707510253,0.0,2.884514712982261,0.8243633122530758,15.949367088607591
0.9558514614057608,0.2938502743379209,0.0,2.8675543842172826,0.8815508230137626,17.088607594936708
0.9498201317277827,0.31279660702222717,0.0,2.849460395183348,0.9383898210666815,18.227848101265824
0.9434132997221345,0.3316192785520678,0.0,2.8302398991664033,0.9948578356562034,19.36708860759494
0.9366334982687279,0.35031084756382425,0.0,2.8099004948061834,1.0509325426914728,20.50632911392405
0.929483407697387,0.36886392452400796,0.0,2.788450223092161,1.1065917735720237,21.64556962025317
0.9219658547282067,0.38727117465064104,0.0,2.76589756418462,1.1618135239519232,22.78481012658228
0.9140838113540346,0.4055253208129939,0.0,2.742251434062104,1.2165759624389818,23.924050632911396
0.9058403936655232,0.4236191464085281,0.0,2.7175211809965694,1.2708574392255843,25.06329113924051
0.8972388606192122,0.4415454982159119,0.0,2.6917165818576367,1.3246364946477356,26.202531645569625
0.8882826127491319,0.4592972892229779,0.0,2.664847838247396,1.3778918676689338,27.341772151898734
0.8789751908224337,0.4768675014285061,0.0,2.636925572467301,1.4306025042855182,28.48101265822785
0.8693202744395826,0.49424918861672285,0.0,2.6079608233187477,1.4827475658501688,29.62025316455696
0.8593216805796611,0.5114354791034222,0.0,2.577965041738983,1.5343064373102666,30.75949367088608
0.8489833620913639,0.5284195784526193,0.0,2.5469500862740917,1.5852587353578582,31.898734177215182
0.8383094061302765,0.5451947721626678,0.0,2.5149282183908293,1.635584316488003,33.03797468354431
0.8273040325430573,0.5617544283207707,0.0,2.4819120976291718,1.6852632849623124,34.177215189873415
0.8159715921991609,0.5780920002248484,0.0,2.4479147765974827,1.7342760006745452,35.31645569620254
0.8043165652707647,0.5942010289717106,0.0,2.4129496958122942,1.7826030869151317,36.455696202531655
0.7923435594615743,0.6100751460105244,0.0,2.377030678384723,1.8302254380315732,37.59493670886076
0.7800573081852121,0.62570807566056,0.0,2.3401719245556363,1.87712422698168,38.73417721518988
0.767462668693908,0.6410936375922202,0.0,2.302388006081724,1.9232809127766606,39.87341772151899
0.7545646201582301,0.6562257492703757,0.0,2.2636938604746906,1.9686772478111272,41.01265822784811
0.7413682616986182,0.6710984283590367,0.0,2.2241047850958546,2.01329528507711,42.15189873417721
0.7278788103694941,0.6857057950864132,0.0,2.183636431108482,2.0571173852592395,43.29113924050633
0.7141015990967496,0.7000420745694254,0.0,2.142304797290249,2.1001262237082763,44.43037974683545
0.7000420745694255,0.7141015990967496,0.0,2.1001262237082763,2.142304797290249,45.56962025316455
0.6857057950864132,0.7278788103694941,0.0,2.0571173852592395,2.183636431108482,46.70886075949367
0.6710984283590367,0.7413682616986182,0.0,2.01329528507711,2.2241047850958546,47.84810126582279
0.6562257492703756,0.7545646201582302,0.0,1.9686772478111267,2.2636938604746906,48.98734177215191
0.64109363759222,0.767462668693908,0.0,1.9232809127766601,2.302388006081724,50.12658227848102
0.62570807566056,0.7800573081852121,0.0,1.87712422698168,2.3401719245556363,51.265822784810126
0.6100751460105245,0.7923435594615743,0.0,1.8302254380315732,2.377030678384723,52.40506329113924
0.5942010289717105,0.8043165652707648,0.0,1.7826030869151315,2.4129496958122942,53.54430379746836
0.5780920002248483,0.815971592199161,0.0,1.7342760006745448,2.447914776597483,54.683544303797476
0.5617544283207708,0.8273040325430573,0.0,1.6852632849623124,2.4819120976291718,55.822784810126585
0.5451947721626677,0.8383094061302765,0.0,1.635584316488003,2.5149282183908297,56.962025316455694
0.5284195784526194,0.8489833620913639,0.0,1.5852587353578582,2.5469500862740917,58.10126582278482
0.511435479103422,0.8593216805796611,0.0,1.5343064373102662,2.577965041738983,59.240506329113934
0.4942491886167229,0.8693202744395825,0.0,1.4827475658501688,2.6079608233187477,60.379746835443036
0.476867501428506,0.8789751908224338,0.0,1.430602504285518,2.6369255724673013,61.51898734177216
0.4592972892229778,0.8882826127491319,0.0,1.3778918676689333,2.664847838247396,62.658227848101276
0.4415454982159119,0.8972388606192122,0.0,1.3246364946477356,2.6917165818576367,63.79746835443038
0.42361914640852805,0.9058403936655233,0.0,1.2708574392255843,2.71752118099657,64.9367088607595
0.4055253208129938,0.9140838113540347,0.0,1.2165759624389814,2.742251434062104,66.07594936708861
0.3872711746506411,0.9219658547282067,0.0,1.1618135239519232,2.76589756418462,67.21518987341771
0.36886392452400785,0.929483407697387,0.0,1.1065917735720237,2.788450223092161,68.35443037974684
0.35031084756382425,0.9366334982687279,0.0,1.0509325426914726,2.8099004948061834,69.49367088607596
0.3316192785520677,0.9434132997221346,0.0,0.994857835656203,2.8302398991664037,70.63291139240508
0.31279660702222717,0.9498201317277827,0.0,0.9383898210666815,2.849460395183348,71.77215189873418
0.2938502743379209,0.9558514614057608,0.0,0.8815508230137626,2.8675543842172826,72.9113924050633
0.27478777075102523,0.9615049043274205,0.0,0.8243633122530757,2.8845147129822615,74.05063291139241
0.2556166324404747,0.9667782254580372,0.0,0.7668498973214242,2.9003346763741114,75.18987341772151
0.23634443853290488,0.9716693400404101,0.0,0.7090333155987146,2.9150080201212303,76.32911392405063
0.21697880810631798,0.9761763144190508,0.0,0.6509364243189539,2.9285289432571524,77.46835443037976
0.1975273971779525,0.9802973668046362,0.0,0.5925821915338575,2.9408921004139086,78.60759493670888
0.17799789567755026,0.9840308679784207,0.0,0.5339936870326507,2.952092603935262,79.74683544303798
0.1583980244072149,0.9873753419363335,0.0,0.4751940732216447,2.9621260258090003,80.8860759493671
0.1387355319890681,0.9903294664725019,0.0,0.41620659596720433,2.9709883994175055,82.02531645569621
0.1190181918019048,0.9928920737019734,0.0,0.3570545754057144,2.9786762211059203,83.16455696202532
0.09925379890806155,0.9950621505224274,0.0,0.29776139672418467,2.9851864515672824,84.30379746835443
0.07945016697171425,0.9968388390146958,0.0,0.23835050091514276,2.9905165170440875,85.44303797468355
0.05961512516981993,0.998221436781933,0.0,0.17884537550945978,2.994664310345799,86.58227848101266
0.039756515096925606,0.9992093972273018,0.0,0.11926954529077682,2.9976281916819056,87.72151898734178
0.019882187665070074,0.9998023297700656,0.0,0.05964656299521022,2.999406989310197,88.8607594936709
6.123233995736766e-17,1.0,0.0,1.8369701987210297e-16,3.0,90.0
6.123233995736766e-17,1.0,0.0,0.0,3.0,90.0
-0.22927587377034572,0.9733614815200181,22.501427175041027,-0.09210526315789473,2.9473684210526314,103.25444316854436
-0.29947024126865557,0.9541056412130122,31.42097581485735,-0.18421052631578946,2.8947368421052633,107.42578737389468
-0.34144059228360657,0.9399033577666482,37.95630883430257,-0.2763157894736842,2.8421052631578947,109.96466705818787
-0.3677981799667535,0.9299056397361742,43.178956298074986,-0.3684210526315789,2.7894736842105265,111.57988927372519
-0.38335931631442677,0.9235992824785733,47.49923900318062,-0.4605263157894737,2.736842105263158,112.54192231672242
-0.3905539621948017,0.9205800359631646,51.12672398485393,-0.5526315789473684,2.6842105263157894,112.98897293549881
-0.3907427448058864,0.9204999225320781,54.1814664771985,-0.6447368421052632,2.6315789473684212,113.00072304637563
-0.3847302333263841,0.9230290610617988,56.73720301199887,-0.7368421052631579,2.5789473684210527,112.62699384147433
-0.3730432232042464,0.9278139649851078,58.844668461993784,-0.8289473684210525,2.526315789473684,111.90342361290911
-0.3560036354647661,0.9344845699827632,60.53709254216018,-0.9210526315789473,2.473684210526316,110.854967416893
-0.33380031433616425,0.942643808736406,61.83580063040525,-1.013157894736842,2.4210526315789473,109.49960218752013
-0.3065800114331434,0.9518448910351169,62.75734141085021,-1.1052631578947367,2.3684210526315788,107.853246457817
-0.27443218351158244,0.9616064562247204,63.31147937882454,-1.1973684210526314,2.3157894736842106,105.92817887428521
-0.23741063289844969,0.9714093840326835,63.50242085774782,-1.2894736842105263,2.263157894736842,103.73376405448779
-0.19559574091668466,0.9806846109403641,63.33328077139427,-1.381578947368421,2.2105263157894735,101.27952721260206
-0.1490586757774495,0.988828352736446,62.80244321630148,-1.4736842105263157,2.1578947368421053,98.57237939339682
-0.09786654355098327,0.995199547655335,61.90336972872162,-1.5657894736842104,2.105263157894737,95.61632975484626
-0.042131862176085215,0.999112058875067,60.62786453584166,-1.657894736842105,2.0526315789473686,92.41469262966302
0.018039033896432122,0.999837283389694,58.9610943425327,-1.75,2.0,88.96638342843788
